step,type,amount,isFraud,sender_txn_count_before,sender_avg_amount_before,receiver_txn_count_before,receiver_avg_amount_before,sender_amount_vs_avg,receiver_amount_vs_avg,sender_txn_count_recent,receiver_txn_count_recent,sender_amount_recent,receiver_amount_recent,sender_old_balance,receiver_old_balance,sender_balance_to_amount,receiver_balance_to_amount,sender_zero_balance,receiver_zero_balance,ml_fraud_probability,risk_score,risk_level,recommended_action,behavior_score,ml_probability_percent
1,CASH_IN,65912.95,0,0,0.0,3,17148.753580729168,0.0,3.8436002252122496,0,3,0,51446.2607421875,640544.25,104198.2578125,9.718032945440116,1.580846447812681,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,193492.69,0,0,0.0,4,238639.03515625,0.0,0.810817422947213,0,4,0,954556.140625,706457.25,1247284.125,3.6510798373194335,6.446156395445176,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,60836.64,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,899949.9375,143436.0,14.792893365814445,2.357723873744878,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,62325.15,0,0,0.0,5,360119.13125,0.0,0.1730681405932665,0,5,0,1800595.65625,960786.5625,1880271.625,15.415712382353682,30.16874684037932,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,349640.5,0,0,0.0,1,161217.609375,0.0,2.16874881940917,0,1,0,161217.609375,1023111.6875,360950.625,2.9261818567929057,1.0323478687394625,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,135324.19,0,0,0.0,4,292328.71875,0.0,0.4629178688930986,0,4,0,1169314.875,1372752.25,1356747.875,10.144175075871043,10.025908154815266,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,380015.12,0,0,0.0,6,151120.52579752603,0.0,2.5146493038884143,0,6,0,906723.1547851562,1508076.375,1336470.125,3.968464084159808,3.516886663392674,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,418688.28,0,0,0.0,7,183819.75425502236,0.0,2.277711027015806,0,7,0,1286738.2797851562,1888091.5,956455.0,4.509539876213099,2.2844083363032985,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,311023.53,0,0,0.0,4,314992.7421875,0.0,0.9873990400225244,0,4,0,1259970.96875,2306779.75,1477777.0,7.416737057575929,4.751335032628661,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,151862.38,0,0,0.0,2,47652.7412109375,0.0,3.1868549665962087,0,2,0,95305.482421875,2617803.25,158858.484375,17.23799756193725,1.0460687472785803,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,228710.05,0,0,0.0,5,106818.62734375,0.0,2.141106402153949,0,5,0,534093.13671875,2769665.75,743792.125,12.109943519506787,3.2521182832274738,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,220431.1,0,0,0.0,5,545060.759375,0.0,0.4044156361627642,0,5,0,2725303.796875,2998375.75,2897169.75,13.6023266908097,13.14319908644921,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,182861.45,0,0,0.0,1,7344.919921875,0.0,24.896316783576232,0,1,0,7344.919921875,3218806.75,192776.921875,17.602434493395915,1.054223941571885,0,0,0.0,15.0,LOW,ALLOW,15.0,0.0
1,CASH_IN,231881.5,0,0,0.0,4,151335.4291381836,0.0,1.5322353881077655,0,4,0,605341.7165527344,3401668.25,894141.75,14.66985615497571,3.856028833693072,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,38071.17,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,3633549.75,122487.0,95.44097465478924,3.2173162518391747,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,87117.29,0,0,0.0,2,124020.4453125,0.0,0.7024429628758917,0,2,0,248040.890625,3671621.0,501093.875,42.14572146943063,5.751945226859658,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,114271.72,0,0,0.0,7,415675.61383928574,0.0,0.2749059962756952,0,7,0,2909729.296875,3758738.25,3170705.25,32.89298779362238,27.747068869566643,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,73199.1,0,0,0.0,3,99384.75520833331,0.0,0.7365224315244107,0,3,0,298154.265625,3873010.0,401926.25,52.91062208862066,5.490863158434001,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,764773.0,0,0,0.0,8,378000.126953125,0.0,2.023208315204714,0,8,0,3024001.015625,3946209.0,3056433.5,5.159974266873961,3.996523805102952,0,0,0.0064797863577050465,5.39,LOW,ALLOW,5.0,0.65
1,CASH_IN,106847.36,0,0,0.0,1,335416.5,0.0,0.3185512918267288,0,1,0,335416.5,4710982.0,335711.5,44.09076674947073,3.1419728289377766,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,6287.28,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,4817829.5,11274.0,766.2820273044789,1.7931443144326082,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,24936.34,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,4824116.5,104408.0,193.457280829011,4.186981756513422,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,55837.16,0,0,0.0,1,14121.8203125,0.0,3.95396336454058,0,1,0,14121.8203125,4849053.0,66800.8203125,86.84275823539053,1.1963506046075807,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,63255.29,0,0,0.0,1,215310.296875,0.0,0.2937866417936497,0,1,0,215310.296875,4904890.0,237735.296875,77.54118387086456,3.75834654142681,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,104605.78,0,0,0.0,1,101940.140625,0.0,1.026149077376751,0,1,0,101940.140625,4968145.5,207302.140625,47.49398590242832,1.9817464976392016,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,154160.81,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,5072751.5,157376.0,32.90558357688988,1.020856062236958,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,257348.03,0,0,0.0,9,420974.890625,0.0,0.6113144441178628,0,9,0,3788774.015625,5226912.0,2291660.5,20.31067412721853,8.904907835777353,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,201073.81,0,0,0.0,8,213178.32012939453,0.0,0.9432188619272008,0,8,0,1705426.5610351562,5484260.0,537766.75,27.27485957426704,2.6744743301666896,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,53560.68,0,0,0.0,1,77957.6796875,0.0,0.6870481510250503,0,1,0,77957.6796875,5685334.0,172857.6875,106.14753272682692,3.2273243825235016,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,334234.38,0,0,0.0,2,127329.16796875,0.0,2.624963159124939,0,2,0,254658.3359375,5738894.5,358867.34375,17.170270113599177,1.0736996867841615,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,227335.16,0,0,0.0,6,310486.80078125,0.0,0.7321894382562383,0,6,0,1862920.8046875,6073129.0,1817946.5,26.71442948015217,7.996767987793353,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,134426.08,0,0,0.0,2,221131.9296875,0.0,0.6078999008192473,0,2,0,442263.859375,6300464.0,228864.15625,46.86935814746697,1.7025279576867816,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,2643.45,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,6434890.5,49974.0,2434.277409771776,18.904840614760225,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,134977.11,0,0,0.0,1,410201.875,0.0,0.3290504446743448,0,1,0,410201.875,6437533.5,471814.875,47.69352025545998,3.495517700628637,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,25090.03,0,0,0.0,1,28404.599609375,0.0,0.8833086768311278,0,1,0,28404.599609375,6572511.0,80148.6015625,261.9570875040236,3.194440333813505,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,147388.67,0,0,0.0,2,57116.50390625,0.0,2.580491833269787,0,2,0,114233.0078125,6597601.0,184486.015625,44.76328415249858,1.2516973881239812,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,217615.1,0,0,0.0,4,155731.806640625,0.0,1.397370893231722,0,4,0,622927.2265625,6744989.5,971439.25,30.995044432665875,4.464025143016992,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,355294.5,0,0,0.0,5,255878.45146484376,0.0,1.3885284124787485,0,5,0,1279392.2573242188,6962604.5,1469965.25,19.59671343068919,4.137314959843172,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,12336.48,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,7317899.0,21024.0,593.1917955479477,1.7042137790641894,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,349505.88,0,0,0.0,15,1075259.5411458334,0.0,0.3250432678119317,0,10,0,11252296.7734375,7330235.5,17000998.0,20.973139578841128,48.64295342674855,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,285185.34,0,0,0.0,3,126090.69270833331,0.0,2.2617477755449915,0,3,0,378272.078125,7679741.5,451065.09375,26.928948728628345,1.5816559428292851,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,132953.45,0,0,0.0,4,351556.2734375,0.0,0.3781854091949139,0,4,0,1406225.09375,7964927.0,1617722.125,59.90763543773132,12.167582616143502,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,214851.4,0,0,0.0,3,301887.9739583333,0.0,0.7116924978258785,0,3,0,905663.921875,8097880.5,939718.625,37.69060971645374,4.373807187962029,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,54988.56,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,8312731.5,60870.0,151.17202037270394,1.1069575482001903,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,62871.06,0,0,0.0,1,177652.90625,0.0,0.353898283573675,0,1,0,177652.90625,8367720.0,177707.90625,133.09335308109212,2.8265454761670883,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,61150.85,0,0,0.0,5,192542.82890625,0.0,0.3175961000982001,0,5,0,962714.14453125,8430591.0,1166393.125,137.86547177324928,19.074029145904426,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,131409.27,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,8491742.0,290276.03125,64.62057267889097,2.208946453428596,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,10844.33,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,8623151.0,42274.0,795.1759986902717,3.898258324437616,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,PAYMENT,2054.84,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,22195.0,0.0,10.801327135282849,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,313373.56,0,0,0.0,10,404612.2046875,0.0,0.7745034847429586,0,10,0,4046122.046875,20140.16015625,2034312.625,0.0642688553417775,6.491653631438676,0,0,0.0,20.0,LOW,ALLOW,20.0,0.0
1,CASH_IN,13289.87,0,0,0.0,2,19000.5498046875,0.0,0.6994466083243993,0,2,0,38001.099609375,333513.71875,78256.1015625,25.095333198077984,5.888402284781781,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,27070.11,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,346803.59375,70595.0,12.811311138265395,2.6078579521808822,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,127954.7,0,0,0.0,7,298607.99441964284,0.0,0.4285039433511662,0,7,0,2090255.9609375,373873.6875,1590611.375,2.9219221987859227,12.431050490157588,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,197031.05,0,0,0.0,6,127133.86393229169,0.0,1.5497920127711513,0,6,0,762803.18359375,501828.40625,515082.09375,2.546950920726564,2.614217921081124,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,144366.64,0,0,0.0,11,396317.7826704545,0.0,0.3642699039448439,0,10,0,4347847.109375,698859.4375,1720939.0,4.840865136671875,11.920614018235904,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,7965.49,0,0,0.0,1,5337.77001953125,0.0,1.492288016386759,0,1,0,5337.77001953125,843226.0625,35100.08984375,105.8599078887908,4.406519725838829,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,123103.74,0,0,0.0,2,141064.625,0.0,0.8726762091310986,0,2,0,282129.25,851191.5625,541942.25,6.914424755695447,4.402321492181486,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,106634.77,0,0,0.0,5,797606.075,0.0,0.1336935321580894,0,5,0,3988030.375,974295.3125,4963151.5,9.136750434144702,46.54346176211428,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,74933.22,0,0,0.0,2,220737.71875,0.0,0.3394672155458252,0,2,0,441475.4375,1080930.125,1312918.25,14.425246146256065,17.52117781541314,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,120234.99,0,0,0.0,1,94253.328125,0.0,1.2756577892723615,0,1,0,94253.328125,1155863.25,194026.328125,9.613368196485542,1.6137259594313973,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,5763.99,0,0,0.0,3,196297.5703125,0.0,0.0293635332582002,0,3,0,588892.7109375,1276098.25,24632.94921875,221.39146634733493,4.27359315632515,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,156922.36,0,0,0.0,3,952908.524983724,0.0,0.164677254175767,0,3,0,2858725.574951172,1281862.25,2887756.75,8.168767377099602,18.402455593336317,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,162665.98,0,0,0.0,1,12401.900390625,0.0,13.11621439065617,0,1,0,12401.900390625,1438784.625,362164.90625,8.845024548482833,2.2264329425818223,0,0,0.006666666666666667,15.4,LOW,ALLOW,15.0,0.67
1,CASH_IN,110226.34,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,1601450.625,1601450.625,14.528746672684589,14.528746672684589,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,142577.44,0,0,0.0,2,139282.79296875,0.0,1.0236543542890413,0,2,0,278565.5859375,1601450.625,174480.015625,11.23214621528038,1.2237561474269028,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,6915.38,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,1744028.125,49685.0,252.19556330298084,7.184710144917303,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,157108.02,0,0,0.0,12,375321.8541666667,0.0,0.4185954371717296,0,10,0,4300511.6875,1750943.5,1576572.375,11.14483874698866,10.034958233850457,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,223555.14,0,0,0.0,8,277276.3330078125,0.0,0.8062539568377123,0,8,0,2218210.6640625,1908051.5,1462656.625,8.535037461744793,6.542710764381466,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,146331.12,0,0,0.0,5,229609.765625,0.0,0.6373035772310697,0,5,0,1148048.828125,2131606.5,1053791.5,14.567006848337972,7.201417333462037,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,141131.23,0,0,0.0,13,358536.1742788461,0.0,0.3936317852971714,0,10,0,4368784.84375,2277937.75,1419464.375,16.14056420669636,10.05776206299124,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,222711.47,0,0,0.0,16,1029899.9370117188,0.0,0.2162457348975115,0,10,0,11516379.015625,2419069.0,16651492.0,10.8618968460734,74.76710603840424,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,84980.31,0,0,0.0,4,165864.35546875,0.0,0.5123482514361616,0,4,0,663457.421875,2641780.5,165879.75,31.08697087928454,1.951978583274803,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,628719.06,0,0,0.0,5,307835.709375,0.0,2.042385088385265,0,5,0,1539178.546875,2726760.75,1484768.75,4.3370098230479535,2.361577433482065,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,79285.8,0,0,0.0,6,682444.19140625,0.0,0.1161791658181206,0,6,0,4094665.1484375,3355479.75,4856516.5,42.32132213150566,61.25329745574308,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,57809.81,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,3434765.5,59666.0,59.41492600567688,1.0321085893796005,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,75043.17,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,3492575.5,156547.0,46.54088323741979,2.0860925263228687,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,248196.92,0,0,0.0,7,137119.17578125,0.0,1.8100817807638765,0,7,0,959834.23046875,3567618.5,318051.0625,14.374144824393786,1.28144644219311,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,18851.44,0,0,0.0,1,2643.449951171875,0.0,7.131377480692576,0,1,0,2643.449951171875,3815815.5,47330.55078125,202.4150733681747,2.5107128237575527,0,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,CASH_IN,403418.38,0,0,0.0,3,377750.3177083333,0.0,1.0679497967000662,0,3,0,1133250.953125,3834667.0,1801029.0,9.505434649574402,4.464419847013661,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,235564.81,0,0,0.0,6,490955.8151041667,0.0,0.4798085800247013,0,6,0,2945734.890625,4238085.5,2676738.75,17.99116538256324,11.36306701154698,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,32325.24,0,0,0.0,1,131409.265625,0.0,0.2459890486460893,0,1,0,131409.265625,4473650.0,158866.765625,138.39494981518106,4.9146352656045975,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,345347.7,0,0,0.0,4,76028.4765625,0.0,4.542346540590003,0,4,0,304113.90625,4505975.5,355417.90625,13.047649262165685,1.0291596530525486,0,0,0.006654499948941381,0.4,LOW,ALLOW,0.0,0.67
1,CASH_IN,355500.25,0,0,0.0,5,314198.9,0.0,1.1314496963547611,0,5,0,1570994.5,4851323.0,1166753.5,13.646468603045989,3.2820047243286044,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,103005.78,0,0,0.0,2,120261.982421875,0.0,0.8565115855870326,0,2,0,240523.96484375,5206823.5,114836.8515625,50.54884722793169,1.1148583134745167,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,108803.98,0,0,0.0,6,321082.4583333333,0.0,0.3388661502321768,0,6,0,1926494.75,5309829.0,811253.1875,48.80179169692284,7.456098693543557,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,259753.27,0,0,0.0,1,114712.4765625,0.0,2.264385474089873,0,1,0,114712.4765625,5418633.0,260112.484375,20.860692499715324,1.001382922940875,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,234094.23,0,0,0.0,14,343007.25,0.0,0.6824760537131503,0,10,0,4006582.296875,5678386.5,1278333.125,24.256840477769668,5.460762963312518,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,273305.72,0,0,0.0,3,172136.21875,0.0,1.5877293037726845,0,3,0,516408.65625,5912480.5,1237985.0,21.633211800475728,4.52967104260419,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,186838.95,0,0,0.0,3,135077.6640625,0.0,1.3831965071482892,0,3,0,405232.9921875,6185786.5,418838.5,33.10758488280306,2.2417086640374526,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,193161.05,0,0,0.0,7,454471.3861607143,0.0,0.425023560903992,0,7,0,3181299.703125,6372625.5,2441174.0,32.991255758330546,12.638024278154557,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,152823.84,0,0,0.0,3,252618.79166666663,0.0,0.6049583356081157,0,3,0,757856.375,6565786.5,1202635.375,42.963102738999126,7.869422372122479,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,91457.82,0,0,0.0,5,167444.64331054688,0.0,0.5461973491912794,0,5,0,837223.2165527344,6718610.0,662260.25,73.46129589622129,7.241154968893191,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,277807.47,0,0,0.0,6,215729.9921875,0.0,1.287755429521111,0,6,0,1294379.953125,6810068.0,907460.3125,24.51362459995057,3.2665079761287017,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,8679.13,0,0,0.0,3,192229.97916666663,0.0,0.0451497207690354,0,3,0,576689.9375,7087875.5,94438.078125,816.6573833670008,10.881053677053284,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,2099.59,0,0,0.0,1,15918.7900390625,0.0,0.1318938237603814,0,1,0,15918.7900390625,7096554.5,40471.7890625,3379.971424388666,19.27604311714026,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,221693.08,0,0,0.0,7,224598.203125,0.0,0.987065234896901,0,7,0,1572187.421875,7098654.0,629652.875,32.02018782019652,2.840200877381363,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,206097.66,0,0,0.0,9,271307.31163194444,0.0,0.7596465241216651,0,9,0,2441765.8046875,7320347.5,1239101.5,35.51882943841095,6.012205682227403,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,22384.21,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,7526445.0,42211.0,336.2390133391317,1.885748848501263,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,73210.99,0,0,0.0,1,34729.640625,0.0,2.108026195203395,0,1,0,34729.640625,7548829.0,79582.640625,103.1105954781594,1.087031308374863,0,0,0.006620151228952426,0.4,LOW,ALLOW,0.0,0.66
1,CASH_IN,236747.6,0,0,0.0,3,102573.06510416669,0.0,2.308087347390606,0,3,0,307719.1953125,7622040.0,390963.21875,32.19479395447921,1.6513925761917063,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,6284.18,0,0,0.0,4,92838.341796875,0.0,0.0676894917999578,0,4,0,371353.3671875,7858787.5,328727.15625,1250.5668647578193,52.31026912896122,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,100198.77,0,0,0.0,2,272589.4921875,0.0,0.3675812029048373,0,2,0,545178.984375,7865072.0,336837.78125,78.49469339967438,3.3616956544892838,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,160347.31,0,0,0.0,4,280128.83203125,0.0,0.5724056011560864,0,4,0,1120515.328125,7965270.5,724867.25,49.675110706953696,4.520607415855504,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,289272.75,0,0,0.0,3,111719.39322916669,0.0,2.589279637480875,0,3,0,335158.1796875,8125618.0,413976.59375,28.08981488923516,1.4310943348448826,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,63189.26,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,8414891.0,101925.0,133.16963628177774,1.613011407755632,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,196725.31,0,0,0.0,8,421807.59375,0.0,0.466386370029641,0,8,0,3374460.75,8478080.0,2248013.0,43.09603015626166,11.42716700475441,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,5882.32,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,10252.0,0.0,1.7428498120402016,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,DEBIT,625.92,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,30165.0,1042.0,48.193061131793016,1.6647495342061436,0,0,0.012863927120692654,0.77,LOW,ALLOW,0.0,1.29
1,PAYMENT,5937.72,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,21779.0,0.0,3.667906066970707,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,9796.29,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,274658.0,0.0,28.03694040343916,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,13449.95,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,11080.0,0.0,0.8237948720331721,0.0,0,1,0.00618350222389134,20.37,LOW,ALLOW,20.0,0.62
1,PAYMENT,4749.6,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,8038.0,0.0,1.6923530054596496,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,6460.86,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,31009.0,0.0,4.79951595548949,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,3605.26,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,10120.0,0.0,2.80700975036136,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,624.61,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,52594.0,0.0,84.20294461094375,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,3854.92,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,9241.0,0.0,2.397196358752183,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,TRANSFER,420532.34,0,0,0.0,3,123329.486328125,0.0,3.4098280652134574,0,3,0,369988.458984375,5386.080078125,614566.0,0.0128077665325236,1.4614000781004135,0,0,0.0,17.0,LOW,ALLOW,17.0,0.0
1,PAYMENT,4402.86,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,4469.0,0.0,1.0150220853655467,0.0,0,1,0.0007062225073819703,5.04,LOW,ALLOW,5.0,0.07
1,CASH_OUT,147804.02,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,66.13999938964844,158919.0,0.0004474844550736,1.0752008281236438,0,0,0.00032724905379444383,18.02,LOW,ALLOW,18.0,0.03
1,PAYMENT,151.2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,1904.0,0.0,12.59259284675624,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,58.21,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,14506.0,0.0,249.2011721035988,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,5936.82,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,741.0,0.0,0.1248142982168927,0.0,0,1,0.00618350222389134,20.37,LOW,ALLOW,20.0,0.62
